prob_name,absolute_cox,cox
213947_s_at,0.587547875,0.587547875
215691_x_at,0.587497978,0.587497978
207389_at,0.587415713,0.587415713
232739_at,0.587103588,0.587103588
218802_at,0.587096268,0.587096268
225564_at,0.58707879,-0.58707879
40569_at,0.587024165,0.587024165
203669_s_at,0.586991041,-0.586991041
222415_at,0.586932782,-0.586932782
206234_s_at,0.58679885,0.58679885
211029_x_at,0.586727114,-0.586727114
200765_x_at,0.586706227,-0.586706227
225902_at,0.586660719,0.586660719
1560275_at,0.586646837,-0.586646837
1552733_at,0.586547736,0.586547736
238220_at,0.586462351,-0.586462351
225416_at,0.586419117,-0.586419117
218401_s_at,0.586393577,-0.586393577
209653_at,0.586339904,-0.586339904
233234_at,0.58629553,0.58629553
224947_at,0.586178333,0.586178333
1557053_s_at,0.586150919,0.586150919
215450_at,0.586071981,0.586071981
200788_s_at,0.586060987,-0.586060987
222611_s_at,0.586046467,-0.586046467
207978_s_at,0.58602237,-0.58602237
200027_at,0.585946822,-0.585946822
208012_x_at,0.585913449,0.585913449
210958_s_at,0.585902355,-0.585902355
212828_at,0.58583294,-0.58583294
209705_at,0.585820401,-0.585820401
1563321_s_at,0.585797008,-0.585797008
224991_at,0.585749509,-0.585749509
229007_at,0.58571836,-0.58571836
230609_at,0.585716886,-0.585716886
212247_at,0.585575697,-0.585575697
212176_at,0.58550994,-0.58550994
226153_s_at,0.585509822,-0.585509822
205353_s_at,0.585451851,0.585451851
211005_at,0.58540457,-0.58540457
204435_at,0.585291058,-0.585291058
202860_at,0.585266908,0.585266908
227448_at,0.58524495,0.58524495
209827_s_at,0.58513721,0.58513721
219080_s_at,0.585054349,0.585054349
201754_at,0.584764929,0.584764929
203270_at,0.584637098,0.584637098
65635_at,0.58457417,0.58457417
1564520_s_at,0.584569722,0.584569722
241774_at,0.584533219,-0.584533219
205419_at,0.58447574,-0.58447574
242293_at,0.584423226,-0.584423226
220007_at,0.584400574,0.584400574
232175_at,0.584393247,0.584393247
204563_at,0.584384275,0.584384275
222612_at,0.584373394,-0.584373394
226015_at,0.584310756,-0.584310756
212104_s_at,0.584179411,0.584179411
216009_at,0.584178233,0.584178233
214113_s_at,0.584117534,0.584117534
230424_at,0.584062577,-0.584062577
213106_at,0.584039558,0.584039558
206834_at,0.583996936,-0.583996936
223833_at,0.583987032,-0.583987032
224516_s_at,0.583938326,-0.583938326
227276_at,0.583931793,0.583931793
204080_at,0.583866861,-0.583866861
223187_s_at,0.583767608,0.583767608
218226_s_at,0.583746779,0.583746779
218901_at,0.583685894,0.583685894
231968_at,0.583669579,0.583669579
1555125_at,0.583636261,-0.583636261
219010_at,0.583612555,-0.583612555
211767_at,0.583532216,0.583532216
235587_at,0.583504283,0.583504283
200830_at,0.583482167,-0.583482167
215088_s_at,0.583338413,0.583338413
40446_at,0.583294805,-0.583294805
204070_at,0.583173176,0.583173176
221699_s_at,0.583164337,0.583164337
35265_at,0.582996851,-0.582996851
1556060_a_at,0.582949858,-0.582949858
220410_s_at,0.582924491,-0.582924491
225505_s_at,0.582900583,0.582900583
208960_s_at,0.582867267,-0.582867267
218141_at,0.582796228,-0.582796228
219052_at,0.582788976,-0.582788976
243153_at,0.58277767,-0.58277767
208812_x_at,0.582771236,0.582771236
223322_at,0.582567688,-0.582567688
208632_at,0.582472301,-0.582472301
215357_s_at,0.582471869,-0.582471869
1564521_x_at,0.582446277,0.582446277
224959_at,0.582328994,0.582328994
1556209_at,0.582271052,0.582271052
210115_at,0.582239686,0.582239686
205865_at,0.58215558,-0.58215558
234926_s_at,0.582019997,0.582019997
212592_at,0.581981186,0.581981186
1553297_a_at,0.581850912,-0.581850912
205981_s_at,0.581808503,0.581808503
217884_at,0.581711849,-0.581711849
225048_at,0.581702896,-0.581702896
244033_at,0.581633102,0.581633102
210257_x_at,0.581626975,-0.581626975
217733_s_at,0.581619067,0.581619067
214359_s_at,0.581341551,-0.581341551
207121_s_at,0.581317772,-0.581317772
227873_at,0.581188127,0.581188127
210125_s_at,0.581125411,0.581125411
222273_at,0.581106279,0.581106279
243985_at,0.581034337,-0.581034337
221030_s_at,0.580941692,0.580941692
206399_x_at,0.580820227,-0.580820227
227284_at,0.5806154,-0.5806154
230123_at,0.580550924,0.580550924
232910_at,0.580491695,-0.580491695
200663_at,0.580295144,-0.580295144
225740_x_at,0.580170788,0.580170788
1554726_at,0.580050642,-0.580050642
213670_x_at,0.579969996,0.579969996
238045_at,0.579952818,0.579952818
228987_at,0.579838529,0.579838529
200596_s_at,0.579800324,-0.579800324
209411_s_at,0.579643351,-0.579643351
206846_s_at,0.5795995,0.5795995
204053_x_at,0.579515814,-0.579515814
212673_at,0.579430188,0.579430188
213103_at,0.57939226,0.57939226
210140_at,0.579141251,0.579141251
218846_at,0.579139356,-0.579139356
214752_x_at,0.579104234,0.579104234
1569542_at,0.579081311,-0.579081311
226450_at,0.579029323,-0.579029323
209214_s_at,0.579012261,-0.579012261
202048_s_at,0.579003351,-0.579003351
205206_at,0.578767571,-0.578767571
218352_at,0.578743321,0.578743321
225204_at,0.578662398,-0.578662398
221235_s_at,0.57860987,-0.57860987
212620_at,0.57856424,-0.57856424
238245_at,0.578560518,-0.578560518
215024_at,0.578429371,-0.578429371
207966_s_at,0.578400654,-0.578400654
201470_at,0.578308636,0.578308636
209680_s_at,0.578246061,0.578246061
218774_at,0.578240448,0.578240448
233842_x_at,0.578219232,0.578219232
221536_s_at,0.578214485,-0.578214485
241973_x_at,0.578214063,0.578214063
200837_at,0.578162573,0.578162573
201727_s_at,0.578093929,-0.578093929
212007_at,0.578063519,-0.578063519
235352_at,0.578008817,0.578008817
224787_s_at,0.577953976,-0.577953976
1557370_s_at,0.577947977,-0.577947977
202750_s_at,0.577866969,-0.577866969
209123_at,0.577813466,0.577813466
222541_at,0.577757456,-0.577757456
213838_at,0.577736591,0.577736591
225422_at,0.577712173,0.577712173
205020_s_at,0.57764419,0.57764419
209042_s_at,0.57741415,0.57741415
213894_at,0.577397955,0.577397955
223849_s_at,0.577305793,-0.577305793
229202_at,0.57729932,-0.57729932
210830_s_at,0.57719341,0.57719341
207335_x_at,0.577071872,0.577071872
203279_at,0.57693216,-0.57693216
207549_x_at,0.576860907,-0.576860907
209808_x_at,0.576778865,-0.576778865
200904_at,0.576772834,0.576772834
223389_s_at,0.576694593,-0.576694593
241812_at,0.576687772,0.576687772
205078_at,0.576680086,0.576680086
228466_at,0.57663211,0.57663211
219938_s_at,0.57653063,0.57653063
219038_at,0.576511044,0.576511044
207063_at,0.576425531,-0.576425531
226720_at,0.576410628,-0.576410628
205000_at,0.576402454,-0.576402454
211404_s_at,0.576347852,-0.576347852
225433_at,0.576309868,0.576309868
237784_at,0.576285224,-0.576285224
219384_s_at,0.576277559,0.576277559
203591_s_at,0.576270734,-0.576270734
219387_at,0.576227437,-0.576227437
210294_at,0.576184937,-0.576184937
217839_at,0.576086315,-0.576086315
1559960_x_at,0.576076171,0.576076171
203046_s_at,0.576028879,0.576028879
226236_at,0.575911574,0.575911574
208803_s_at,0.575866797,-0.575866797
212773_s_at,0.575866587,-0.575866587
1555337_a_at,0.575737836,-0.575737836
221158_at,0.575686039,-0.575686039
201441_at,0.575672123,0.575672123
201677_at,0.57546493,-0.57546493
203429_s_at,0.57544286,-0.57544286
218770_s_at,0.575214553,-0.575214553
215990_s_at,0.575109954,-0.575109954
204768_s_at,0.575048139,0.575048139
219378_at,0.575043154,-0.575043154
226127_at,0.574921224,0.574921224
213730_x_at,0.57488802,0.57488802
240830_at,0.574724504,0.574724504
201531_at,0.574676563,0.574676563
1555058_a_at,0.574645822,-0.574645822
225153_at,0.574526751,0.574526751
214623_at,0.574462433,0.574462433
211911_x_at,0.574289264,0.574289264
203757_s_at,0.574210782,0.574210782
202480_s_at,0.574163032,-0.574163032
203273_s_at,0.573976543,-0.573976543
233955_x_at,0.573957497,-0.573957497
201052_s_at,0.573883852,0.573883852
222477_s_at,0.573816439,0.573816439
202737_s_at,0.573678246,0.573678246
220924_s_at,0.573651456,-0.573651456
227999_at,0.573644989,0.573644989
209835_x_at,0.573589569,-0.573589569
221496_s_at,0.573540864,-0.573540864
217913_at,0.573538298,0.573538298
220104_at,0.573514896,-0.573514896
204122_at,0.573308359,0.573308359
231793_s_at,0.57320882,0.57320882
206488_s_at,0.573168942,0.573168942
201914_s_at,0.57310345,-0.57310345
200068_s_at,0.572984049,0.572984049
1554480_a_at,0.572936798,0.572936798
213195_at,0.572890819,0.572890819
228771_at,0.572885021,-0.572885021
223916_s_at,0.572798011,-0.572798011
217106_x_at,0.572747159,0.572747159
1568865_at,0.572730448,-0.572730448
204417_at,0.572628928,0.572628928
211961_s_at,0.572620612,0.572620612
221516_s_at,0.572585347,-0.572585347
212079_s_at,0.572518236,-0.572518236
226372_at,0.572421258,-0.572421258
225386_s_at,0.572401439,-0.572401439
222681_at,0.572395894,0.572395894
226785_at,0.572364063,0.572364063
203905_at,0.572338517,0.572338517
207467_x_at,0.572206802,0.572206802
214925_s_at,0.572166154,-0.572166154
203505_at,0.572138053,-0.572138053
225708_at,0.572064335,-0.572064335
220221_at,0.572010449,-0.572010449
223711_s_at,0.571806951,0.571806951
203176_s_at,0.571580279,-0.571580279
224640_at,0.571565696,-0.571565696
214273_x_at,0.57155238,0.57155238
217765_at,0.571533962,-0.571533962
230621_at,0.571488011,-0.571488011
218057_x_at,0.571482992,-0.571482992
201574_at,0.571317944,-0.571317944
203413_at,0.571225714,-0.571225714
223922_x_at,0.571190897,0.571190897
239607_at,0.570950754,0.570950754
214153_at,0.570944552,-0.570944552
223255_at,0.570916414,-0.570916414
228346_at,0.57089954,-0.57089954
200696_s_at,0.57089878,0.57089878
212047_s_at,0.570895298,0.570895298
226047_at,0.570884805,0.570884805
206031_s_at,0.570878927,0.570878927
236600_at,0.570695938,0.570695938
224535_s_at,0.570568967,0.570568967
235353_at,0.570540718,0.570540718
205826_at,0.570481234,0.570481234
217961_at,0.570474106,0.570474106
212030_at,0.570448129,-0.570448129
217936_at,0.570354952,0.570354952
202312_s_at,0.570353875,-0.570353875
218797_s_at,0.570330005,0.570330005
223714_at,0.570289961,-0.570289961
227540_at,0.570252932,0.570252932
235683_at,0.57025061,-0.57025061
201135_at,0.570097229,0.570097229
239612_at,0.570041224,0.570041224
215883_at,0.570015488,-0.570015488
226002_at,0.569871673,0.569871673
213035_at,0.569861421,0.569861421
239772_x_at,0.569858553,0.569858553
232048_at,0.569833898,-0.569833898
227054_at,0.569832307,0.569832307
212158_at,0.569826368,0.569826368
205086_s_at,0.56974182,-0.56974182
1555609_a_at,0.569654878,-0.569654878
219269_at,0.569648735,-0.569648735
202769_at,0.56963399,-0.56963399
205823_at,0.569600119,0.569600119
206700_s_at,0.569509655,-0.569509655
201259_s_at,0.569505954,0.569505954
229374_at,0.569444741,-0.569444741
1553575_at,0.569422194,0.569422194
205091_x_at,0.569392893,0.569392893
201546_at,0.569284214,-0.569284214
208657_s_at,0.569245902,0.569245902
222579_at,0.569233386,0.569233386
213490_s_at,0.56919195,-0.56919195
244519_at,0.569148773,-0.569148773
215375_x_at,0.569137378,0.569137378
1557189_at,0.569060659,0.569060659
223700_at,0.569023083,0.569023083
212871_at,0.568918025,-0.568918025
216304_x_at,0.568821244,-0.568821244
202624_s_at,0.568717285,0.568717285
1554678_s_at,0.568588354,-0.568588354
202910_s_at,0.568556849,0.568556849
201439_at,0.568497056,-0.568497056
213302_at,0.568198196,0.568198196
205807_s_at,0.568118564,-0.568118564
214598_at,0.568117638,0.568117638
231775_at,0.568093478,0.568093478
1554903_at,0.568050455,-0.568050455
208967_s_at,0.567964594,0.567964594
215766_at,0.567940628,0.567940628
226818_at,0.567929928,0.567929928
204978_at,0.567923994,-0.567923994
206364_at,0.567713457,0.567713457
1553528_a_at,0.567691903,-0.567691903
202735_at,0.567687698,0.567687698
204835_at,0.567643108,0.567643108
200692_s_at,0.56762476,-0.56762476
201458_s_at,0.567542436,-0.567542436
202027_at,0.567314791,-0.567314791
1555269_a_at,0.5673138,-0.5673138
210095_s_at,0.567289081,-0.567289081
218109_s_at,0.567213237,0.567213237
225810_at,0.567209352,-0.567209352
224933_s_at,0.56711289,-0.56711289
203829_at,0.566997569,0.566997569
201793_x_at,0.566990771,-0.566990771
1552329_at,0.566925966,-0.566925966
214063_s_at,0.566886939,0.566886939
229497_at,0.566776364,-0.566776364
225486_at,0.566774657,-0.566774657
235107_at,0.566703983,-0.566703983
225212_at,0.566616244,0.566616244
229041_s_at,0.566602284,0.566602284
201768_s_at,0.566580851,-0.566580851
215850_s_at,0.566573575,-0.566573575
218641_at,0.566547661,-0.566547661
203680_at,0.566465706,0.566465706
227328_at,0.566334654,-0.566334654
211168_s_at,0.566233557,-0.566233557
220240_s_at,0.566202382,0.566202382
203845_at,0.56616497,0.56616497
218004_at,0.56613249,-0.56613249
211462_s_at,0.566124733,-0.566124733
207704_s_at,0.566118025,0.566118025
229353_s_at,0.566068753,0.566068753
208708_x_at,0.566050597,-0.566050597
214672_at,0.56586402,0.56586402
215009_s_at,0.565813033,-0.565813033
209029_at,0.565626513,0.565626513
238783_at,0.565527462,-0.565527462
218629_at,0.565440479,-0.565440479
200987_x_at,0.565432397,0.565432397
202259_s_at,0.565367454,0.565367454
1557950_at,0.565346595,-0.565346595
224570_s_at,0.565331886,-0.565331886
200738_s_at,0.565274188,0.565274188
203853_s_at,0.565270348,-0.565270348
203709_at,0.565228106,-0.565228106
201721_s_at,0.565146495,0.565146495
238510_at,0.565111032,0.565111032
208758_at,0.565057852,0.565057852
202206_at,0.564943459,-0.564943459
232520_s_at,0.564916586,-0.564916586
224068_x_at,0.564910605,-0.564910605
215566_x_at,0.564846733,-0.564846733
212749_s_at,0.564773023,-0.564773023
225825_at,0.564733595,-0.564733595
221267_s_at,0.564660557,0.564660557
207426_s_at,0.564506139,0.564506139
200843_s_at,0.564480252,0.564480252
206180_x_at,0.564454808,0.564454808
209683_at,0.56444546,-0.56444546
212723_at,0.564376748,-0.564376748
225925_s_at,0.564341521,-0.564341521
238015_at,0.564311591,0.564311591
221870_at,0.5642094,-0.5642094
215997_s_at,0.564060353,-0.564060353
204562_at,0.564020539,-0.564020539
212139_at,0.563897151,-0.563897151
223282_at,0.563859457,-0.563859457
206052_s_at,0.563848934,0.563848934
225087_at,0.563836304,0.563836304
218403_at,0.563637112,-0.563637112
207246_at,0.563562873,-0.563562873
203416_at,0.563546982,0.563546982
201569_s_at,0.563477101,0.563477101
1557586_s_at,0.563358508,-0.563358508
226515_at,0.563336891,-0.563336891
201274_at,0.563333804,0.563333804
221216_s_at,0.563175251,-0.563175251
208961_s_at,0.563099598,-0.563099598
210978_s_at,0.563083727,0.563083727
204267_x_at,0.563053482,0.563053482
218044_x_at,0.563026874,-0.563026874
37028_at,0.562937333,-0.562937333
209088_s_at,0.56291686,-0.56291686
210337_s_at,0.562893792,0.562893792
205922_at,0.562857407,0.562857407
213379_at,0.562835286,0.562835286
206860_s_at,0.562800409,-0.562800409
212719_at,0.562761143,-0.562761143
212322_at,0.562718082,-0.562718082
208686_s_at,0.562695243,-0.562695243
208264_s_at,0.562608419,-0.562608419
226871_s_at,0.562583157,-0.562583157
1552623_at,0.56255466,0.56255466
208893_s_at,0.562547762,0.562547762
209370_s_at,0.562498329,0.562498329
201800_s_at,0.562478496,-0.562478496
225404_at,0.562457445,0.562457445
225994_at,0.56218728,0.56218728
210910_s_at,0.562143839,-0.562143839
218437_s_at,0.562112334,0.562112334
207030_s_at,0.5620896,0.5620896
227280_s_at,0.562082281,0.562082281
91684_g_at,0.562022577,-0.562022577
1569136_at,0.562015709,0.562015709
234338_s_at,0.561971827,0.561971827
206926_s_at,0.561914371,0.561914371
216550_x_at,0.561867054,-0.561867054
208958_at,0.561836881,-0.561836881
228578_at,0.561826554,0.561826554
224682_at,0.561823244,-0.561823244
216883_x_at,0.561785101,0.561785101
235012_at,0.561661777,-0.561661777
1568598_at,0.561616482,-0.561616482
244360_at,0.561496666,-0.561496666
218158_s_at,0.561358434,0.561358434
203468_at,0.561340056,0.561340056
204065_at,0.561338592,-0.561338592
205685_at,0.561180202,0.561180202
223266_at,0.561073341,0.561073341
212361_s_at,0.561063944,-0.561063944
225159_s_at,0.561041614,0.561041614
206009_at,0.560842152,-0.560842152
218761_at,0.560824223,-0.560824223
238538_at,0.560777812,-0.560777812
227423_at,0.560696395,0.560696395
228040_at,0.560616282,0.560616282
219306_at,0.560490503,0.560490503
226366_at,0.560476656,0.560476656
205804_s_at,0.560434946,0.560434946
1560339_s_at,0.560433791,-0.560433791
228328_at,0.560422335,-0.560422335
205748_s_at,0.560288168,-0.560288168
212006_at,0.560235001,-0.560235001
223085_at,0.560137622,0.560137622
221531_at,0.560083435,0.560083435
218912_at,0.560058211,-0.560058211
203658_at,0.559960309,0.559960309
236597_at,0.559787185,0.559787185
215760_s_at,0.559666347,-0.559666347
224642_at,0.559656325,-0.559656325
202934_at,0.559628233,-0.559628233
225327_at,0.559591428,-0.559591428
228454_at,0.559571937,-0.559571937
201886_at,0.559562836,0.559562836
213052_at,0.559335478,0.559335478
228524_at,0.55932243,0.55932243
211074_at,0.55924101,-0.55924101
223177_at,0.559203084,0.559203084
209964_s_at,0.559122174,-0.559122174
208780_x_at,0.558992854,-0.558992854
203855_at,0.558922811,-0.558922811
208953_at,0.558780225,-0.558780225
225289_at,0.558733487,-0.558733487
203373_at,0.558677717,0.558677717
210058_at,0.558611419,0.558611419
233823_at,0.558606025,-0.558606025
204832_s_at,0.558602621,0.558602621
227945_at,0.558564215,0.558564215
214988_s_at,0.558449101,-0.558449101
228998_at,0.558430477,-0.558430477
209028_s_at,0.558412498,-0.558412498
230172_at,0.558393882,0.558393882
219076_s_at,0.558156453,0.558156453
207365_x_at,0.558063909,-0.558063909
209239_at,0.557997372,-0.557997372
230295_at,0.557936421,0.557936421
219258_at,0.557916676,0.557916676
205590_at,0.557900555,0.557900555
1559045_at,0.557800525,0.557800525
242918_at,0.557680726,-0.557680726
214718_at,0.557571008,0.557571008
207113_s_at,0.557551863,-0.557551863
217812_at,0.557534287,-0.557534287
209953_s_at,0.557476128,-0.557476128
223023_at,0.557390071,0.557390071
224905_at,0.557353169,-0.557353169
226291_at,0.557306274,-0.557306274
1564012_at,0.557275282,0.557275282
217986_s_at,0.557239633,-0.557239633
223578_x_at,0.557143126,-0.557143126
230664_at,0.557101453,-0.557101453
228622_s_at,0.557088365,0.557088365
1569450_at,0.557053471,-0.557053471
202144_s_at,0.55693492,0.55693492
1554953_a_at,0.556646565,0.556646565
1558401_at,0.556520745,-0.556520745
218131_s_at,0.556429371,-0.556429371
225063_at,0.556368353,0.556368353
206283_s_at,0.556080767,-0.556080767
208901_s_at,0.555998566,-0.555998566
234971_x_at,0.555974857,0.555974857
224652_at,0.555916896,-0.555916896
226430_at,0.555731257,-0.555731257
213205_s_at,0.555699079,-0.555699079
204951_at,0.555565815,0.555565815
213419_at,0.555557236,0.555557236
224097_s_at,0.555384469,-0.555384469
202592_at,0.555357281,0.555357281
230669_at,0.555281865,-0.555281865
242157_at,0.55528103,0.55528103
